target_definition,model,mapping,domain,alpha,conformal_method,weighting,metric,n_repeats,mean,sd,min,q25,median,q75,max
cpi_constant_2018usd,logistic_regression,platt,ood_test,0.2,marginal,survey_weighted,avg_set_size,10,0.9947244483459349,0.007609944842841139,0.9864405008050054,0.9888769908989441,0.9940239429873383,0.9967412816296104,1.0108458489365515
cpi_constant_2018usd,logistic_regression,platt,ood_test,0.2,marginal,survey_weighted,singleton_rate,10,0.991992843785192,0.004194841947273759,0.9864405008050054,0.9883467700947839,0.9921915038891194,0.99562323246708,0.9971878261328371
cpi_constant_2018usd,logistic_regression,platt,ood_test,0.2,marginal,survey_weighted,ambiguous_rate,10,0.0013658022803714341,0.003446199232052119,0.0,0.0,0.0,0.0,0.010845848936551421
cpi_constant_2018usd,logistic_regression,platt,ood_test,0.2,marginal,survey_weighted,empty_rate,10,0.0066413539344365394,0.005087011951022848,0.0,0.0032587183703895045,0.00597605701266166,0.01112300910105584,0.013559499194994601
cpi_constant_2018usd,logistic_regression,platt,ood_test,0.2,marginal,survey_weighted,singleton_accuracy,10,0.8005648737319951,0.0015139820145211665,0.798058581784904,0.7997889539705565,0.8006325756138983,0.8019216467776125,0.80238678548818
cpi_constant_2018usd,logistic_regression,platt,ood_test,0.2,marginal,survey_weighted,class0_coverage,10,0.8269128127871268,0.004037734780718208,0.8229308246902135,0.8236929264375998,0.8259509846120736,0.828726336613994,0.8352169540348815
cpi_constant_2018usd,logistic_regression,platt,ood_test,0.2,marginal,survey_weighted,class1_coverage,10,0.7475884023965458,0.00529662530751836,0.7400985493677116,0.7435174366171646,0.7465109865897932,0.7532455461201122,0.7536992339506646
cpi_constant_2018usd,logistic_regression,platt,ood_test,0.2,marginal,survey_weighted,class0_avg_set_size,10,0.9954474211358425,0.0066648930162789685,0.9882517031015902,0.9903961004560919,0.9949072502876442,0.9972991974935642,1.0095748247233236
cpi_constant_2018usd,logistic_regression,platt,ood_test,0.2,marginal,survey_weighted,class1_avg_set_size,10,0.993620856910096,0.009059736318703118,0.9836757669575007,0.9865581259004658,0.992675606804512,0.995889643534826,1.0127860207605024
cpi_constant_2018usd,logistic_regression,platt,ood_test,0.2,marginal,survey_weighted,class0_singleton_accuracy,10,0.8315053758667201,0.003083198122233532,0.8258308009832087,0.8294462907611275,0.832844730974994,0.8333508189196424,0.8355056763311033
cpi_constant_2018usd,logistic_regression,platt,ood_test,0.2,marginal,survey_weighted,class1_singleton_accuracy,10,0.7532088093660125,0.0031904630207882432,0.7485073206504971,0.7510046828276633,0.7530345355680663,0.7548512303441128,0.7591213682873049
cpi_constant_2018usd,logistic_regression,platt,ood_test,0.2,marginal,unweighted,coverage,10,0.7947786666666667,0.0038900706775768295,0.79012,0.7920033333333333,0.7946333333333333,0.7955133333333333,0.8024266666666666
cpi_constant_2018usd,logistic_regression,platt,ood_test,0.2,marginal,unweighted,avg_set_size,10,0.9947893333333333,0.007721323496863063,0.98652,0.98909,0.9939066666666667,0.99664,1.0116533333333333
cpi_constant_2018usd,logistic_regression,platt,ood_test,0.2,marginal,unweighted,singleton_rate,10,0.9919253333333333,0.004164367128417814,0.98652,0.9883500000000001,0.9921733333333334,0.9953266666666667,0.9973333333333333
cpi_constant_2018usd,logistic_regression,platt,ood_test,0.2,marginal,unweighted,ambiguous_rate,10,0.001432,0.003687893841700751,0.0,0.0,0.0,0.0,0.011653333333333333
cpi_constant_2018usd,logistic_regression,platt,ood_test,0.2,marginal,unweighted,empty_rate,10,0.0066426666666666665,0.004987968932749489,0.0,0.0033599999999999997,0.0060933333333333325,0.01091,0.01348
cpi_constant_2018usd,logistic_regression,platt,ood_test,0.2,marginal,unweighted,singleton_accuracy,10,0.7998085054341136,0.0011649017018607872,0.7978409943212258,0.799261677495509,0.8001440653768885,0.8008248851608839,0.8009320545724706
cpi_constant_2018usd,logistic_regression,platt,ood_test,0.2,marginal,unweighted,class0_coverage,10,0.8135188912267862,0.004281018286342765,0.8096926173268686,0.8102701033757205,0.8119682554203641,0.8155132192846034,0.8223630042996981
cpi_constant_2018usd,logistic_regression,platt,ood_test,0.2,marginal,unweighted,class1_coverage,10,0.7685797416549431,0.005297675714682931,0.7613825297352602,0.7639643816344801,0.7682568103338023,0.7739240951528328,0.7745555697659547
cpi_constant_2018usd,logistic_regression,platt,ood_test,0.2,marginal,unweighted,class0_avg_set_size,10,0.995265757936145,0.007100437198294548,0.9877641569847223,0.9901369957003019,0.9944195407556491,0.9970268045009606,1.010886469673406
cpi_constant_2018usd,logistic_regression,platt,ood_test,0.2,marginal,unweighted,class1_avg_set_size,10,0.9941232894231998,0.008593277297421457,0.9847806624888094,0.9876262949226244,0.9931896661977235,0.9960992454278041,1.012725412456836
cpi_constant_2018usd,logistic_regression,platt,ood_test,0.2,marginal,unweighted,class0_singleton_accuracy,10,0.8182409221204073,0.0029407819313927394,0.8130245356569594,0.8158602613830234,0.8193442922653708,0.8202573883758577,0.8218231405722738
cpi_constant_2018usd,logistic_regression,platt,ood_test,0.2,marginal,unweighted,class1_singleton_accuracy,10,0.7739957683131752,0.0030101835097593884,0.7702176918871989,0.7718301746938658,0.773961184016879,0.7743287840524704,0.7806748960582718
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,label_conditional,survey_weighted,coverage,10,0.949968546083715,0.0029970667040229598,0.9466203008136348,0.9481883878636818,0.9492267279003541,0.9503887083017674,0.9556510187728291
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,label_conditional,survey_weighted,avg_set_size,10,1.4207375371319604,0.007917519811292687,1.4063947221776452,1.4180579752266231,1.419512521192762,1.4231622219951532,1.4354108162255301
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,label_conditional,survey_weighted,singleton_rate,10,0.5792624628680396,0.007917519811292698,0.5645891837744699,0.5768377780048469,0.580487478807238,0.5819420247733769,0.593605277822355
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,label_conditional,survey_weighted,ambiguous_rate,10,0.42073753713196044,0.007917519811292692,0.40639472217764505,0.4180579752266231,0.41951252119276194,0.42316222199515313,0.4354108162255301
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,label_conditional,survey_weighted,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,label_conditional,survey_weighted,singleton_accuracy,10,0.9136509707516604,0.004629254497260463,0.9091229621382062,0.9103122164436478,0.9120886703488911,0.9146985069304912,0.9221664243865909
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,label_conditional,survey_weighted,class0_coverage,10,0.9583266763310953,0.003401010103030666,0.9543297856312908,0.9563544327204028,0.9574354210727619,0.9598921972487524,0.9641600683291089
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,label_conditional,survey_weighted,class1_coverage,10,0.9366016172222235,0.005594098210896883,0.9277278850839898,0.9345924148597298,0.9366807188667997,0.9396694683072856,0.945430323998131
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,label_conditional,survey_weighted,class0_avg_set_size,10,1.373431299058792,0.01113252122988708,1.356762948769976,1.3687922848360223,1.3731683586772228,1.3759701386937588,1.39861450270362
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,label_conditional,survey_weighted,class1_avg_set_size,10,1.4964865046221494,0.013942620772987328,1.4822379298807524,1.4855196678069502,1.4947718429385546,1.501759189764871,1.528861908814828
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,label_conditional,survey_weighted,class0_singleton_accuracy,10,0.9334226664297317,0.0061653835521705835,0.9246224192877928,0.93030562642965,0.9319536405928741,0.9362247234539423,0.9437272629096706
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,label_conditional,survey_weighted,class1_singleton_accuracy,10,0.8741160004536214,0.010241038830922892,0.8560464406959474,0.8707921697832832,0.8760478318004361,0.8796221763577893,0.8902982539122093
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,label_conditional,unweighted,coverage,10,0.9500466666666668,0.0024264082076442526,0.9468,0.9489166666666666,0.9492,0.95095,0.9550666666666666
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,label_conditional,unweighted,avg_set_size,10,1.4335600000000002,0.007643875947853477,1.422,1.4280666666666666,1.4325999999999999,1.4394,1.4458666666666666
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,label_conditional,unweighted,singleton_rate,10,0.5664399999999999,0.007643875947853465,0.5541333333333334,0.5606,0.5674,0.5719333333333334,0.578
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,label_conditional,unweighted,ambiguous_rate,10,0.43356000000000006,0.0076438759478534785,0.422,0.42806666666666665,0.4326,0.4394,0.4458666666666667
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,label_conditional,unweighted,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,label_conditional,unweighted,singleton_accuracy,10,0.9118345166190875,0.0035559282560033746,0.9079584775086506,0.9097753621306182,0.9104773895517605,0.9133733100151599,0.9194358116184557
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,label_conditional,unweighted,class0_coverage,10,0.9500429368832439,0.0031874145328535603,0.9467194570135746,0.947842162160098,0.9488143203615805,0.9515207387037032,0.9556286881525193
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,label_conditional,unweighted,class1_coverage,10,0.95005450488161,0.0032549195414529534,0.9446428571428571,0.9483618428775771,0.9501542705439123,0.9525195303709981,0.9542663219133808
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,label_conditional,unweighted,class0_avg_set_size,10,1.4008545064479496,0.009839945172764342,1.3881221719457013,1.395422455621494,1.3975640212428289,1.405567111992954,1.4216363019124136
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,label_conditional,unweighted,class1_avg_set_size,10,1.4802389982151194,0.011859042543566626,1.4670454545454545,1.4713476252289175,1.4799069235701408,1.4824799830194686,1.5072721396250808
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,label_conditional,unweighted,class0_singleton_accuracy,10,0.9165826200353683,0.0057500761988138575,0.909411074153786,0.9130299788349033,0.91504586579678,0.9181881021333065,0.9264622907654693
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,label_conditional,unweighted,class1_singleton_accuracy,10,0.9039060958311834,0.005905937120306628,0.8938529784537389,0.9004815203290717,0.9058939853883745,0.907866881910735,0.9112574474756977
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,marginal,survey_weighted,coverage,10,0.9485087543706017,0.003594646602771566,0.9447811247847134,0.9462977559692203,0.9475266180293345,0.9486999850143307,0.9549764594483171
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,marginal,survey_weighted,avg_set_size,10,1.4098373707577079,0.008377785996205164,1.3986759954358614,1.4019690950336505,1.4106667875341876,1.4166445619438972,1.4217740219987915
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,marginal,survey_weighted,singleton_rate,10,0.5901626292422923,0.008377785996205173,0.5782259780012086,0.5833554380561027,0.5893332124658123,0.5980309049663495,0.6013240045641387
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,marginal,survey_weighted,ambiguous_rate,10,0.40983737075770776,0.008377785996205159,0.39867599543586135,0.4019690950336505,0.4106667875341877,0.4166445619438973,0.42177402199879144
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,marginal,survey_weighted,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,marginal,survey_weighted,singleton_accuracy,10,0.9127984296645433,0.005195616833268434,0.9081711776078003,0.9096871756651184,0.9102747604116943,0.9130976284721779,0.9222892449357433
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,marginal,survey_weighted,class0_coverage,10,0.9670574083076154,0.0029088718575547923,0.9626589680860924,0.9653547053564351,0.9659718957461629,0.9695171161015778,0.9711450095466707
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,marginal,survey_weighted,class1_coverage,10,0.9188144124560289,0.005944967595648106,0.9112876362568282,0.9151530087347894,0.9178011476783675,0.9195169266681512,0.9290520617049396
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,marginal,survey_weighted,class0_avg_set_size,10,1.3363957432800446,0.00775474267105038,1.326408145024169,1.3299345287638853,1.335180164694239,1.3426589824176305,1.3486664644125654
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,marginal,survey_weighted,class1_avg_set_size,10,1.5274463008059656,0.014449467149529802,1.510529581253025,1.5173934616701517,1.5252779306033304,1.5317268532213315,1.5598123955506837
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,marginal,survey_weighted,class0_singleton_accuracy,10,0.9503599385221471,0.004320027036949329,0.9443458770095727,0.9468921939347961,0.9492504454369102,0.9544301588501878,0.9565644822889955
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,marginal,survey_weighted,class1_singleton_accuracy,10,0.8283458962689881,0.008867199342524787,0.817426278890705,0.8220263078919747,0.8269907082470664,0.8319290539296338,0.8456351435031177
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,marginal,unweighted,coverage,10,0.9500399999999999,0.0029553383378824838,0.9463333333333334,0.9481833333333333,0.9498333333333333,0.95085,0.956
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,marginal,unweighted,avg_set_size,10,1.4283333333333332,0.008486561635613168,1.4173333333333333,1.4205333333333332,1.4289666666666667,1.4328833333333333,1.4402666666666666
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,marginal,unweighted,singleton_rate,10,0.5716666666666665,0.008486561635613211,0.5597333333333333,0.5671166666666666,0.5710333333333333,0.5794666666666667,0.5826666666666667
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,marginal,unweighted,ambiguous_rate,10,0.42833333333333334,0.00848656163561319,0.41733333333333333,0.4205333333333333,0.42896666666666666,0.43288333333333334,0.44026666666666664
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,marginal,unweighted,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,marginal,unweighted,singleton_accuracy,10,0.9126516018184475,0.004068873847979904,0.9078947368421053,0.9105661723270603,0.9116627159465542,0.9140253135579579,0.9214098594903548
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,marginal,unweighted,class0_coverage,10,0.9605495831372466,0.0028652958149326937,0.9556918882072256,0.9590760014776841,0.9597782513567747,0.9625207381621173,0.9651611438946891
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,marginal,unweighted,class1_coverage,10,0.9350360338085633,0.0039248355163495775,0.9305194805194805,0.9319207228096432,0.934329563812601,0.9377107255068475,0.9429541047188106
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,marginal,unweighted,class0_avg_set_size,10,1.3663903580632233,0.007167903907979239,1.3586684844353556,1.360431732502658,1.3652250465390554,1.3707298303718862,1.380531975099038
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,marginal,unweighted,class1_avg_set_size,10,1.5167640108915847,0.01277828978545925,1.5006453694740238,1.506600311037912,1.515907585447261,1.5226942153775986,1.5437944408532644
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,marginal,unweighted,class0_singleton_accuracy,10,0.9377569282264206,0.004141453004466183,0.9309123117803366,0.9355930476301385,0.9364359987395305,0.9407794799126732,0.944932735426009
cpi_constant_2018usd,logistic_regression,raw,id_test,0.05,marginal,unweighted,class1_singleton_accuracy,10,0.8656408571970944,0.005703707727284455,0.8554462164913471,0.8625787676652642,0.8657155730454563,0.8693820753234196,0.8749557208643287
